-0.016076,-0.024652,0.039233
-0.027506,0.015737,0.025059
-0.031643,0.017469,0.021572
-0.030372,-0.018754,0.021518
-0.028769,-0.010572,0.022649
-0.022025,0.019641,0.023129
-0.016827,0.019660,0.019229
-0.027422,0.002482,0.026069
-0.011430,-0.029539,0.026668
-0.015697,0.019672,0.016680
-0.029294,0.019113,0.022718
-0.024830,-0.009541,0.045613
-0.025307,-0.012564,0.030620
-0.035363,-0.001194,0.021026
-0.031532,-0.008898,0.021267
-0.027385,-0.017647,0.026070
-0.028185,0.009644,0.023299
-0.027727,0.000563,0.024196
-0.028625,0.010629,0.023029
-0.033542,-0.005565,0.020966
-0.021523,0.001442,0.046104
-0.032004,0.000325,0.021300
-0.032736,0.004054,0.021221
-0.014146,0.019601,0.031609
-0.036851,-0.004532,0.051025
-0.032670,-0.011351,0.021044
-0.027293,-0.018764,0.024757
-0.019365,0.014204,0.045742
-0.025170,0.004712,0.045650
-0.028539,-0.008242,0.031053
-0.086239,0.028340,0.098865
-0.023720,0.019603,0.031213
-0.023611,0.010912,0.045685
-0.024951,0.019571,0.037848
-0.023574,0.020040,0.017105
-0.030694,-0.010004,0.021432
-0.032468,-0.025208,0.020908
-0.029276,-0.016322,0.022249
-0.015519,0.018984,0.021176
-0.027903,-0.021621,0.023286
-0.027085,-0.017787,0.025366
-0.013343,0.019634,0.024728
-0.025301,-0.014774,0.030593
-0.029205,0.020535,0.023740
-0.030385,-0.015290,0.021557
-0.028732,0.010414,0.022957
-0.035312,0.019487,0.055626
-0.013576,0.014192,0.035658
-0.027449,0.019615,0.029038
-0.067318,0.013642,0.107268
-0.029907,0.017713,0.022309
-0.027783,0.000945,0.024070
-0.030727,-0.000705,0.021537
-0.041463,-0.004458,0.046034
-0.028739,-0.019469,0.022548
-0.033653,-0.012099,0.020867
-0.030185,0.011400,0.022046
-0.023294,-0.041050,0.035743
-0.027730,0.002337,0.026792
-0.030085,-0.016820,0.021727
-0.029973,-0.005722,0.030918
-0.028891,-0.006007,0.022634
-0.031649,-0.015528,0.021166
-0.030371,0.008014,0.021882
-0.025188,-0.001129,0.045633
-0.016063,0.017986,0.021179
-0.023341,-0.020001,0.035999
-0.027579,0.019429,0.024966
-0.032354,-0.018483,0.021010
-0.009945,-0.036286,0.030510
-0.023019,0.019675,0.022956
-0.017445,0.017890,0.016726
-0.020271,0.019641,0.023129
-0.017560,0.017839,0.027370
-0.027400,-0.019141,0.024469
-0.032610,-0.025011,0.020886
-0.029881,-0.018147,0.021839
-0.028250,-0.003345,0.023078
-0.027828,0.011940,0.024205
-0.025742,-0.028752,0.034600
-0.028236,-0.033850,0.030786
-0.024956,-0.022308,0.030747
-0.029746,0.000694,0.022181
-0.055062,0.028526,0.059748
-0.030191,-0.014855,0.021686
-0.069079,0.010340,0.108576
-0.027418,-0.027623,0.024224
-0.039875,0.020742,0.055435
-0.027700,-0.006013,0.024115
-0.011651,0.019645,0.022305
-0.030466,-0.019737,0.021445
-0.014131,0.019188,0.032175
-0.028087,0.005496,0.027617
-0.027441,0.003762,0.024895
-0.034177,0.011226,0.021064
-0.013380,0.019668,0.017490
-0.019347,-0.000977,0.058422
-0.009949,-0.031958,0.031393
